V1
32.958486994409
-43.069091391344884
-5.744935997071386
-69.57583089506907
-3.3246312998913043
9.414518588474476
-0.6208318951015693
-35.64038103889648
0.17761661279765953
-0.8378870355469598
0.5064970873877187
-7.69190131474759
0.03906687108439453
0.028696395552083868
-0.09521257539379487
-0.5808102732309978
-0.005172741488860845
1.7611942248141017
0.9603990112847821
-0.3052245017585229
-0.737315181373256
2.656825415131163
-1.1169074147344171
0.28062548679318666
-0.48975598023846123
0.01214751125619
0.5980171585375033
-0.09685561012264343
