V1
-686.4229590931452
280.6301196097808
1.0682014095901797
-232.37221369326858
-4.505752194305382
-64.17704650893158
2.531772048040148
-93.32492987059759
-2.2533079124962225
6.280888120238854
-1.716505840114261
-16.1871791939702
0.7874954933551531
-0.23037855116154374
0.34296617612875185
-1.0611891960229338
-0.11124433411013282
-1.5599043312456928
-2.072254053488234
2.0942679386206096
-0.44203009956581185
0.1448248509274775
-1.2129405780014353
-0.14588379960028164
0.10644197310603856
0.37182321232807336
0.1601523167548046
-0.012543582071962957
