"V1"
-686.422959093145
280.630119609781
1.06820140959018
-232.372213693269
-4.50575219430538
-64.1770465089316
2.53177204804015
-93.3249298705976
-2.25330791249622
6.28088812023885
-1.71650584011426
-16.1871791939702
0.787495493355153
-0.230378551161544
0.342966176128752
-1.06118919602293
-0.111244334110133
-1.55990433124569
-2.07225405348823
2.09426793862061
-0.442030099565812
0.144824850927477
-1.21294057800144
-0.145883799600282
0.106441973106039
0.371823212328073
0.160152316754805
-0.012543582071963
